,Классика,Анальный,Групповой,Двойное проникновение,С резинкой,Без резинки,Глубокий,В машине,Кунилингус,Анилингус,В рот,На лицо,На грудь,Бандаж,Госпожа,Ролевые игры,Лёгкая доминация,Порка,Рабыня,Фетиш,Трамплинг,Страпон,Игрушки,Профи,Не профи,Классический массаж,Профессиональный,Расслабляющий,Тайский,Урологический,Эротический,Ветка сакуры,Лесби откровенное,Лесби лёгкое,Выдача,Приём,Эскорт,Фото/Видео,Услуги семейной паре ,Город,Район,Возраст,Рост,Вес,Размер бюста,Цвет волос,За час у нее,За два часа у нее,За ночь у нее,За час у себя,За два часа у себя,За ночь у себя
1705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Аэропорт,24,168,53,2.0,5,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Савёлки,24,168,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Орехово-Борисово Южное,24,168,53,2.0,5,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Черёмушки,24,168,53,2.0,2,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Коньково,24,168,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Зюзино,24,168,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Пресненский,24,168,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1712,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,Москва,Академичекский,23,175,58,2.0,3,,,,10000.0,,40000.0
1713,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Нагорный,37,169,58,3.0,5,2000.0,4000.0,8000.0,,,
1714,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Нагорный,30,167,58,4.0,1,2000.0,4000.0,8000.0,,,
1715,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Даниловский,32,171,68,5.0,2,2000.0,4000.0,8000.0,,,
1716,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Донской,29,170,57,3.0,3,2000.0,4000.0,8000.0,,,
1717,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Даниловский,27,170,56,3.0,3,2000.0,4000.0,8000.0,,,
1718,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Донской,28,168,57,4.0,2,2000.0,4000.0,8000.0,,,
1719,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Орехово-Борисово Южное,28,168,55,2.0,1,1900.0,3800.0,8500.0,,,
1720,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Чертаново Северное,27,167,56,3.0,1,1999.0,3999.0,8900.0,,,
1721,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Донской,26,170,56,3.0,4,2000.0,4000.0,8000.0,,,
1722,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Зюзино,35,170,68,5.0,2,2500.0,5000.0,12000.0,,,
1723,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Левобережный,38,169,58,2.0,3,3000.0,5000.0,15000.0,,,
1724,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Тверской,29,169,57,3.0,2,2500.0,5000.0,12000.0,,,
1725,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Чертаново Центральное,25,167,54,2.0,3,1999.0,3999.0,8000.0,,,
1726,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,Москва,Выхино-Жулебино,20,167,48,3.0,1,,,,3500.0,5000.0,8000.0
1727,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Даниловский,31,168,58,3.0,2,2000.0,4000.0,8000.0,,,
1728,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Донской,29,168,58,4.0,3,2000.0,4000.0,8000.0,,,
1729,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Нагорный,31,171,60,3.0,1,2000.0,4000.0,8000.0,,,
1730,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Орехово-Борисово Северное,30,169,61,4.0,2,2000.0,4000.0,10000.0,,,
1731,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,Москва,Перово,27,175,67,2.0,1,4000.0,8000.0,20000.0,,10000.0,
1732,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1733,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,4,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1734,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Филёвский Парк,24,169,53,2.0,4,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1735,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,2,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1736,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,3,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1737,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Арбат,24,169,53,2.0,2,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1738,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,2,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1739,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,5,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1740,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,4,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1741,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1742,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Москва,Рязанский,21,170,52,3.0,1,,,,,6000.0,9000.0
1743,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Москва,Царицыно,24,167,50,2.0,2,2000.0,4000.0,10000.0,,,
1744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Кунцево,23,169,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Москва,Филёвский Парк,24,169,53,2.0,1,3000.0,6000.0,15000.0,5000.0,8000.0,18000.0
1746,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Царицыно,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1747,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1748,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Коньково,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1749,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1750,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Красносельский,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1751,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Кузьминки,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1752,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Кунцево,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1753,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1754,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Донской,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1755,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Чертаново Южное,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1756,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Люблино,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1757,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Марьина роща,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1758,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Марьино,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1759,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Тверской,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1760,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Тверской,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1761,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1762,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Зюзино,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1763,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Новогиреево,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1764,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Новокосино,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1765,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Ясенево,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1766,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Обручёвский,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1767,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Якиманка,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1768,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Щукино,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1769,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Замоскворечье,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1770,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1771,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Измайлово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1772,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Измайлово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1773,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Перово,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1774,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Тимирязевский,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1775,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Преображенское,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1776,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Проспект Вернадского,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1777,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Мещанский,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1778,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Мещанский,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1779,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Черёмушки,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1780,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Левобережный,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1781,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Рязанский,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1782,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Фили-Давыдково,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1783,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Аэропорт,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1784,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Сокольники,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1785,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Дорогомилово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1786,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Южное Тушино,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1787,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Ясенево,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1788,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Тропарево-Никулино,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1789,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1790,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Чертаново Южное,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1791,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Южное Бутово,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1792,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Северное Бутово,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1793,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Ясенево,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1794,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Чертаново Северное,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1795,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Тропарёво-Никулино,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1796,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Щукино,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1797,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Чертаново Северное,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1798,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Филёвский Парк,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1799,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Филёвский Парк,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1800,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Гагаринский,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1801,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Выхино-Жулебино,24,169,53,2.0,5,3000.0,6000.0,15000.0,,8000.0,18000.0
1802,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Царицыно,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1803,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Черёмушки,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1804,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Измайлово,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1805,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Измайлово,24,169,53,2.0,3,3000.0,6000.0,15000.0,,8000.0,18000.0
1806,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Савёлки,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
1807,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Аэропорт,24,169,53,2.0,1,3000.0,6000.0,15000.0,,8000.0,18000.0
1808,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1809,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Выхино-Жулебино,24,169,53,2.0,2,3000.0,6000.0,15000.0,,8000.0,18000.0
1810,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Москва,Пресненский,24,169,53,2.0,4,3000.0,6000.0,15000.0,,8000.0,18000.0
